AC,priority,label-val,between_connectivity,cluster
17939,False,0,0,1.0
34041,False,0,0,1.0
5695,False,0,0,1.0
11065,False,0,0,1.0
5701,False,0,0,1.0
15257,False,0,0,1.0
7035,False,0,0,1.0
51270,False,0,0,1.0
19498,False,0,0,1.0
17419,False,0,0,1.0
30309,False,0,0,1.0
17834,False,0,0,0.0
19921,False,0,0,1.0
51207,False,0,0,1.0
5798,False,0,0,1.0
18364,False,0,0,1.0
16271,False,0,0,1.0
6727,False,0,0,1.0
27578,False,0,0,1.0
27922,False,0,0,1.0
4064,False,0,0,1.0
18313,False,0,0,1.0
50835,False,0,0,1.0
25336,False,0,0,1.0
50515,False,0,0,1.0
18269,False,0,0,1.0
27596,False,0,0,1.0
27858,False,0,0,1.0
50481,False,0,0,1.0
27475,False,0,0,1.0
25341,False,0,0,1.0
19826,False,0,0,1.0
17569,False,0,0,1.0
51294,False,0,0,1.0
51377,False,0,0,1.0
11018,False,0,0,1.0
19851,False,0,0,1.0
30374,False,0,0,1.0
5606,False,0,0,1.0
51399,False,0,0,1.0
15350,False,0,0,1.0
7132,False,0,0,1.0
34146,False,0,0,1.0
5792,False,0,0,1.0
11162,False,0,0,1.0
11115,False,0,0,1.0
30297,False,0,0,1.0
34131,False,0,0,1.0
15327,False,0,0,1.0
11081,False,0,0,1.0
19506,False,0,0,1.0
30303,False,0,0,1.0
16398,False,0,0,1.0
50465,False,0,0,1.0
18319,False,0,0,1.0
4019,False,0,0,1.0
25231,False,0,0,1.0
50412,False,0,0,1.0
27825,False,0,0,1.0
18214,False,0,0,1.0
16295,False,0,0,1.0
50568,False,0,0,1.0
18380,False,0,0,1.0
27408,False,0,0,1.0
18263,False,0,0,1.0
27852,False,0,0,1.0
16376,False,0,0,1.0
4114,False,0,0,1.0
6620,False,0,0,1.0
17159,False,0,0,1.0
26627,False,0,0,0.0
51730,False,0,0,1.0
11428,False,0,0,1.0
51747,False,0,0,1.0
36338,False,0,0,1.0
26650,False,0,0,1.0
34598,False,0,0,1.0
34576,False,0,0,1.0
15760,False,0,0,1.0
5236,False,0,0,1.0
17023,False,0,0,1.0
5241,False,0,0,1.0
15717,False,0,0,1.0
34495,False,0,0,1.0
19136,False,0,0,1.0
15683,False,0,0,1.0
11525,False,0,0,1.0
18729,False,0,0,1.0
25676,False,0,0,1.0
4804,False,0,0,1.0
27135,False,0,0,1.0
4873,False,0,0,1.0
50022,False,0,0,1.0
6289,False,0,0,1.0
4429,False,0,0,1.0
50158,False,0,0,1.0
10237,False,0,0,1.0
4909,False,0,0,1.0
16731,False,0,0,1.0
4553,False,0,0,1.0
6267,False,0,0,1.0
18624,False,0,0,1.0
25698,False,0,0,1.0
18653,False,0,0,1.0
31056,False,0,0,1.0
6210,False,0,0,1.0
16746,False,0,0,1.0
4524,False,0,0,1.0
27038,False,0,0,1.0
10240,False,0,0,1.0
6384,False,0,0,1.0
17553,False,0,0,1.0
19988,False,0,0,1.0
30243,False,0,0,1.0
19446,False,0,0,1.0
11055,False,0,0,1.0
7191,False,0,0,1.0
17909,False,0,0,1.0
34006,False,0,0,1.0
15384,False,0,0,1.0
19431,False,0,0,1.0
30234,False,0,0,0.0
7072,False,0,0,1.0
15210,False,0,0,1.0
5746,False,0,0,1.0
17524,False,0,0,1.0
11158,False,0,0,1.0
19911,False,0,0,1.0
51237,False,0,0,1.0
26320,False,0,0,1.0
19885,False,0,0,1.0
7108,False,0,0,1.0
17429,False,0,0,1.0
51240,False,0,0,1.0
19966,False,0,0,1.0
15289,False,0,0,1.0
18323,False,0,0,0.0
50805,False,0,0,1.0
6760,False,0,0,1.0
4054,False,0,0,1.0
16236,False,0,0,1.0
27912,False,0,0,1.0
27548,False,0,0,1.0
27886,False,0,0,1.0
6683,False,0,0,1.0
4023,False,0,0,1.0
16241,False,0,0,1.0
27965,False,0,0,1.0
6717,False,0,0,1.0
27445,False,0,0,1.0
25371,False,0,0,1.0
50908,False,0,0,1.0
27868,False,0,0,1.0
25292,False,0,0,1.0
50525,False,0,0,1.0
25306,False,0,0,1.0
27432,False,0,0,1.0
7435,False,0,0,1.0
17163,False,0,0,1.0
19076,False,0,0,1.0
26789,False,0,0,1.0
30604,False,0,0,1.0
19001,False,0,0,1.0
30790,False,0,0,1.0
19195,False,0,0,1.0
17080,False,0,0,1.0
11412,False,0,0,1.0
51793,False,0,0,1.0
26684,False,0,0,1.0
5398,False,0,0,1.0
51607,False,0,0,1.0
11568,False,0,0,1.0
26767,False,0,0,1.0
17019,False,0,0,1.0
18687,False,0,0,1.0
16792,False,0,0,1.0
10300,False,0,0,1.0
18713,False,0,0,1.0
16606,False,0,0,1.0
10294,False,0,0,1.0
6350,False,0,0,1.0
4413,False,0,0,1.0
16671,False,0,0,1.0
18764,False,0,0,1.0
4849,False,0,0,1.0
4933,False,0,0,1.0
27075,False,0,0,2.0
50115,False,0,0,1.0
4944,False,0,0,1.0
27002,False,0,0,1.0
25736,False,0,0,1.0
27196,False,0,0,1.0
18669,False,0,0,1.0
26660,False,0,0,1.0
51700,False,0,0,1.0
26617,False,0,0,1.0
17169,False,0,0,1.0
30679,False,0,0,1.0
34531,False,0,0,1.0
19092,False,0,0,1.0
11515,False,0,0,1.0
30703,False,0,0,1.0
19106,False,0,0,1.0
5271,False,0,0,1.0
17013,False,0,0,1.0
15727,False,0,0,1.0
15750,False,0,0,1.0
5206,False,0,0,1.0
19171,False,0,0,1.0
30774,False,0,0,0.0
11562,False,0,0,1.0
5392,False,0,0,1.0
34546,False,0,0,1.0
27091,False,0,0,1.0
4843,False,0,0,1.0
4834,False,0,0,1.0
16798,False,0,0,1.0
18719,False,0,0,1.0
10270,False,0,0,1.0
27008,False,0,0,1.0
4514,False,0,0,1.0
16776,False,0,0,1.0
18663,False,0,0,1.0
31011,False,0,0,1.0
18614,False,0,0,1.0
4563,False,0,0,0.0
16701,False,0,0,1.0
4939,False,0,0,1.0
50168,False,0,0,1.0
16695,False,0,0,1.0
17974,False,0,0,1.0
19982,False,0,0,1.0
17897,False,0,0,1.0
30249,False,0,0,1.0
19536,False,0,0,1.0
34095,False,0,0,1.0
7175,False,0,0,1.0
15317,False,0,0,1.0
34101,False,0,0,1.0
17879,False,0,0,1.0
11125,False,0,0,1.0
11152,False,0,0,1.0
34176,False,0,0,1.0
17454,False,0,0,1.0
7102,False,0,0,1.0
19541,False,0,0,1.0
50422,False,0,0,1.0
4029,False,0,0,1.0
25395,False,0,0,1.0
18329,False,0,0,1.0
27542,False,0,0,1.0
25276,False,0,0,1.0
50455,False,0,0,1.0
4124,False,0,0,1.0
6610,False,0,0,1.0
18253,False,0,0,1.0
25298,False,0,0,1.0
6784,False,0,0,1.0
27438,False,0,0,1.0
50896,False,0,0,2.0
50558,False,0,0,1.0
27981,False,0,0,1.0
18224,False,0,0,1.0
4153,False,0,0,1.0
27815,False,0,0,1.0
6059,False,0,0,1.0
27271,False,0,0,1.0
25545,False,0,0,0.0
50366,False,0,0,1.0
18840,False,0,0,1.0
10009,False,0,0,1.0
18837,False,0,0,1.0
25532,False,0,0,1.0
16922,False,0,0,1.0
27206,False,0,0,1.0
25968,False,0,0,1.0
16578,False,0,0,1.0
27392,False,0,0,1.0
25448,False,0,0,1.0
16858,False,0,0,1.0
25986,False,0,0,1.0
10104,False,0,0,1.0
16596,False,0,0,1.0
18517,False,0,0,1.0
10090,False,0,0,1.0
16402,False,0,0,1.0
16475,False,0,0,1.0
50388,False,0,0,1.0
25865,False,0,0,1.0
18560,False,0,0,1.0
51597,False,0,0,1.0
5008,False,0,0,1.0
15890,False,0,0,1.0
30920,False,0,0,1.0
51403,False,0,0,1.0
34748,False,0,0,1.0
17389,False,0,0,1.0
51474,False,0,0,1.0
19308,False,0,0,1.0
15529,False,0,0,1.0
15809,False,0,0,1.0
36171,False,0,0,1.0
17367,False,0,0,1.0
26843,False,0,0,1.0
5105,False,0,0,1.0
30477,False,0,0,1.0
19272,False,0,0,1.0
19205,False,0,0,1.0
15424,False,0,0,1.0
17310,False,0,0,1.0
26834,False,0,0,1.0
5172,False,0,0,1.0
36106,False,0,0,1.0
19391,False,0,0,1.0
30594,False,0,0,1.0
17284,False,0,0,1.0
51579,False,0,0,1.0
25175,False,0,0,1.0
971,False,0,0,1.0
6833,False,0,0,1.0
27641,False,0,0,1.0
50756,False,0,0,1.0
6469,False,0,0,1.0
16148,False,0,0,1.0
27636,False,0,0,1.0
25102,False,0,0,1.0
6844,False,0,0,1.0
16032,False,0,0,1.0
6564,False,0,0,1.0
25078,False,0,0,1.0
6949,False,0,0,1.0
6513,False,0,0,1.0
16045,False,0,0,1.0
4227,False,0,0,1.0
51033,False,0,0,1.0
28031,False,0,0,1.0
7298,False,0,0,1.0
5862,False,0,0,1.0
5981,False,0,0,1.0
15063,False,0,0,1.0
7201,False,0,0,1.0
19642,False,0,0,1.0
30047,False,0,0,1.0
7395,False,0,0,1.0
11251,False,0,0,1.0
26029,False,0,0,1.0
5918,False,0,0,1.0
34202,False,0,0,1.0
51149,False,0,0,1.0
15180,False,0,0,1.0
11226,False,0,0,1.0
30030,False,0,0,1.0
34396,False,0,0,1.0
19635,False,0,0,1.0
17720,False,0,0,1.0
15014,False,0,0,1.0
7276,False,0,0,1.0
16142,False,0,0,1.0
18057,False,0,0,1.0
6580,False,0,0,1.0
25108,False,0,0,1.0
18020,False,0,0,1.0
16135,False,0,0,1.0
4357,False,0,0,1.0
50626,False,0,0,1.0
27731,False,0,0,1.0
6943,False,0,0,1.0
16038,False,0,0,1.0
25072,False,0,0,1.0
6934,False,0,0,1.0
50651,False,0,0,1.0
30137,False,0,0,1.0
34291,False,0,0,1.0
19732,False,0,0,1.0
17627,False,0,0,1.0
7371,False,0,0,1.0
36431,False,0,0,1.0
15087,False,0,0,1.0
11321,False,0,0,1.0
11356,False,0,0,1.0
7292,False,0,0,1.0
5868,False,0,0,1.0
15164,False,0,0,1.0
17650,False,0,0,1.0
30140,False,0,0,1.0
26054,False,0,0,1.0
5912,False,0,0,1.0
51143,False,0,0,1.0
5886,False,0,0,1.0
5548,False,0,0,1.0
19648,False,0,0,1.0
28136,False,0,0,1.0
10074,False,0,0,1.0
16928,False,0,0,1.0
25538,False,0,0,1.0
16572,False,0,0,1.0
4710,False,0,0,0.0
6024,False,0,0,1.0
27398,False,0,0,1.0
18467,False,0,0,1.0
6053,False,0,0,1.0
16505,False,0,0,0.0
18584,False,0,0,1.0
25881,False,0,0,1.0
16491,False,0,0,1.0
6129,False,0,0,1.0
18930,False,0,0,1.0
4789,False,0,0,1.0
50216,False,0,0,1.0
25435,False,0,0,1.0
27301,False,0,0,1.0
27376,False,0,0,1.0
18489,False,0,0,1.0
50261,False,0,0,1.0
18947,False,0,0,1.0
16408,False,0,0,1.0
25818,False,0,0,1.0
36001,False,0,0,1.0
26569,False,0,0,1.0
30493,False,0,0,1.0
17383,False,0,0,1.0
19302,False,0,0,1.0
26933,False,0,0,1.0
5075,False,0,0,1.0
17260,False,0,0,1.0
26944,False,0,0,1.0
15554,False,0,0,1.0
30570,False,0,0,1.0
34742,False,0,0,1.0
5178,False,0,0,1.0
34638,False,0,0,1.0
15874,False,0,0,1.0
30850,False,0,0,1.0
51573,False,0,0,1.0
30827,False,0,0,1.0
51504,False,0,0,1.0
15803,False,0,0,1.0
15459,False,0,0,1.0
26849,False,0,0,1.0
15997,False,0,0,1.0
25609,False,0,0,1.0
6281,False,0,0,1.0
18756,False,0,0,1.0
16643,False,0,0,1.0
4421,False,0,0,1.0
6315,False,0,0,1.0
6362,False,0,0,1.0
16634,False,0,0,1.0
18721,False,0,0,1.0
4998,False,0,0,1.0
10332,False,0,0,1.0
25690,False,0,0,1.0
10248,False,0,0,1.0
50127,False,0,0,1.0
27047,False,0,0,0.0
4901,False,0,0,1.0
25773,False,0,0,1.0
16739,False,0,0,1.0
4895,False,0,0,1.0
11420,False,0,0,1.0
36330,False,0,0,1.0
26658,False,0,0,1.0
17126,False,0,0,1.0
5344,False,0,0,1.0
19033,False,0,0,1.0
30636,False,0,0,1.0
19044,False,0,0,1.0
17151,False,0,0,1.0
5333,False,0,0,1.0
7407,False,0,0,1.0
34473,False,0,0,1.0
11457,False,0,0,1.0
5249,False,0,0,1.0
51642,False,0,0,1.0
26755,False,0,0,1.0
34509,False,0,0,1.0
26722,False,0,0,1.0
19149,False,0,0,1.0
15768,False,0,0,1.0
18366,False,0,0,1.0
27499,False,0,0,1.0
6725,False,0,0,1.0
16273,False,0,0,1.0
4011,False,0,0,1.0
25239,False,0,0,1.0
12041,False,0,0,1.0
12036,False,0,0,1.0
18285,False,0,0,1.0
27920,False,0,0,1.0
16204,False,0,0,1.0
6752,False,0,0,1.0
50837,False,0,0,0.0
27400,False,0,0,1.0
50517,False,0,0,1.0
27594,False,0,0,1.0
6628,False,0,0,1.0
16309,False,0,0,1.0
50560,False,0,0,1.0
25343,False,0,0,1.0
18388,False,0,0,1.0
27477,False,0,0,1.0
5774,False,0,0,1.0
15222,False,0,0,1.0
11184,False,0,0,1.0
30206,False,0,0,1.0
19403,False,0,0,1.0
17482,False,0,0,1.0
19859,False,0,0,1.0
11010,False,0,0,1.0
34043,False,0,0,1.0
11067,False,0,0,1.0
51308,False,0,0,1.0
5697,False,0,0,1.0
19474,False,0,0,1.0
30271,False,0,0,1.0
17561,False,0,0,1.0
19954,False,0,0,1.0
51272,False,0,0,1.0
34139,False,0,0,1.0
11089,False,0,0,1.0
5679,False,0,0,1.0
19579,False,0,0,1.0
15358,False,0,0,1.0
26312,False,0,0,1.0
17836,False,0,0,1.0
51205,False,0,0,1.0
25244,False,0,0,1.0
6758,False,0,0,1.0
27493,False,0,0,1.0
16279,False,0,0,1.0
50584,False,0,0,1.0
50410,False,0,0,1.0
27827,False,0,0,1.0
4161,False,0,0,1.0
6655,False,0,0,1.0
18216,False,0,0,1.0
16297,False,0,0,1.0
25349,False,0,0,1.0
21098,False,0,0,1.0
2410,False,0,0,1.0
4082,False,0,0,1.0
18261,False,0,0,1.0
6622,False,0,0,1.0
27850,False,0,0,1.0
16374,False,0,0,1.0
4116,False,0,0,1.0
17931,False,0,0,1.0
19824,False,0,0,1.0
5709,False,0,0,1.0
51296,False,0,0,1.0
19409,False,0,0,1.0
17488,False,0,0,1.0
51375,False,0,0,1.0
17946,False,0,0,1.0
30398,False,0,0,1.0
30376,False,0,0,1.0
15352,False,0,0,1.0
7130,False,0,0,1.0
17466,False,0,0,1.0
5604,False,0,0,1.0
26318,False,0,0,1.0
34144,False,0,0,1.0
11160,False,0,0,1.0
19929,False,0,0,1.0
17585,False,0,0,1.0
51278,False,0,0,1.0
11117,False,0,0,1.0
30295,False,0,0,1.0
34133,False,0,0,1.0
19490,False,0,0,1.0
17411,False,0,0,1.0
15325,False,0,0,1.0
11083,False,0,0,1.0
7147,False,0,0,1.0
30301,False,0,0,1.0
6368,False,0,0,1.0
4992,False,0,0,1.0
10338,False,0,0,1.0
4806,False,0,0,1.0
25674,False,0,0,1.0
27137,False,0,0,1.0
4871,False,0,0,1.0
25797,False,0,0,0.0
16649,False,0,0,1.0
10235,False,0,0,1.0
25779,False,0,0,1.0
6265,False,0,0,1.0
16733,False,0,0,1.0
16744,False,0,0,1.0
6212,False,0,0,1.0
10242,False,0,0,1.0
26625,False,0,0,1.0
34479,False,0,0,1.0
51745,False,0,0,1.0
26652,False,0,0,1.0
15618,False,0,0,1.0
26728,False,0,0,1.0
34574,False,0,0,1.0
19143,False,0,0,1.0
5234,False,0,0,1.0
15762,False,0,0,1.0
15715,False,0,0,1.0
17021,False,0,0,1.0
19134,False,0,0,1.0
34497,False,0,0,0.0
15681,False,0,0,1.0
11527,False,0,0,1.0
34503,False,0,0,1.0
11319,False,0,0,1.0
28074,False,0,0,1.0
5827,False,0,0,1.0
7349,False,0,0,1.0
30178,False,0,0,1.0
17668,False,0,0,1.0
5850,False,0,0,1.0
28003,False,0,0,1.0
5570,False,0,0,1.0
19607,False,0,0,1.0
30002,False,0,0,1.0
11214,False,0,0,1.0
17686,False,0,0,1.0
30196,False,0,0,0.0
34247,False,0,0,1.0
5493,False,0,0,1.0
30075,False,0,0,1.0
19670,False,0,0,0.0
5507,False,0,0,1.0
51098,False,0,0,1.0
6876,False,0,0,1.0
50713,False,0,0,1.0
27790,False,0,0,1.0
4318,False,0,0,1.0
50687,False,0,0,1.0
18018,False,0,0,1.0
6995,False,0,0,1.0
16099,False,0,0,1.0
27673,False,0,0,1.0
6801,False,0,0,1.0
25147,False,0,0,1.0
4215,False,0,0,1.0
6521,False,0,0,1.0
27709,False,0,0,1.0
4381,False,0,0,1.0
16194,False,0,0,1.0
18081,False,0,0,1.0
6556,False,0,0,1.0
4262,False,0,0,1.0
18115,False,0,0,1.0
34699,False,0,0,1.0
30965,False,0,0,0.0
15941,False,0,0,1.0
26551,False,0,0,1.0
26526,False,0,0,1.0
15936,False,0,0,1.0
30912,False,0,0,1.0
17258,False,0,0,1.0
26992,False,0,0,1.0
34600,False,0,0,1.0
26806,False,0,0,1.0
17322,False,0,0,1.0
30432,False,0,0,1.0
19237,False,0,0,1.0
19240,False,0,0,1.0
30445,False,0,0,1.0
15461,False,0,0,1.0
26871,False,0,0,1.0
17355,False,0,0,1.0
36143,False,0,0,1.0
16884,False,0,0,1.0
25494,False,0,0,1.0
18991,False,0,0,1.0
27234,False,0,0,1.0
16910,False,0,0,1.0
25500,False,0,0,1.0
6188,False,0,0,1.0
18805,False,0,0,1.0
25577,False,0,0,1.0
27243,False,0,0,1.0
16967,False,0,0,1.0
18428,False,0,0,1.0
27339,False,0,0,1.0
10141,False,0,0,1.0
18908,False,0,0,1.0
6085,False,0,0,1.0
18552,False,0,0,1.0
25599,False,0,0,1.0
16989,False,0,0,1.0
6111,False,0,0,1.0
16447,False,0,0,1.0
16430,False,0,0,1.0
6166,False,0,0,1.0
50259,False,0,0,1.0
10136,False,0,0,1.0
19347,False,0,0,2.0
15566,False,0,0,1.0
5030,False,0,0,1.0
5047,False,0,0,1.0
26901,False,0,0,1.0
15511,False,0,0,1.0
34693,False,0,0,1.0
30535,False,0,0,1.0
19330,False,0,0,1.0
15485,False,0,0,1.0
15831,False,0,0,1.0
26998,False,0,0,0.0
15846,False,0,0,1.0
30438,False,0,0,1.0
18878,False,0,0,1.0
10031,False,0,0,1.0
16537,False,0,0,1.0
6061,False,0,0,1.0
25927,False,0,0,1.0
18422,False,0,0,1.0
18455,False,0,0,1.0
6016,False,0,0,1.0
25950,False,0,0,1.0
4722,False,0,0,1.0
6182,False,0,0,1.0
10046,False,0,0,1.0
50329,False,0,0,1.0
50253,False,0,0,1.0
27344,False,0,0,1.0
16860,False,0,0,1.0
27333,False,0,0,1.0
16817,False,0,0,1.0
25407,False,0,0,1.0
16983,False,0,0,1.0
25593,False,0,0,1.0
18896,False,0,0,1.0
30172,False,0,0,1.0
19777,False,0,0,1.0
5594,False,0,0,1.0
28009,False,0,0,1.0
11364,False,0,0,1.0
11313,False,0,0,1.0
17781,False,0,0,1.0
19694,False,0,0,1.0
30091,False,0,0,1.0
11287,False,0,0,1.0
15121,False,0,0,1.0
17615,False,0,0,1.0
19700,False,0,0,1.0
26011,False,0,0,1.0
28104,False,0,0,1.0
11269,False,0,0,1.0
51106,False,0,0,1.0
5499,False,0,0,1.0
7239,False,0,0,1.0
51092,False,0,0,1.0
30008,False,0,0,1.0
5920,False,0,0,1.0
19799,False,0,0,1.0
6451,False,0,0,1.0
16107,False,0,0,1.0
18012,False,0,0,1.0
16093,False,0,0,1.0
18186,False,0,0,1.0
4286,False,0,0,1.0
18065,False,0,0,1.0
4312,False,0,0,1.0
27774,False,0,0,1.0
6906,False,0,0,1.0
25040,False,0,0,1.0
27697,False,0,0,1.0
50780,False,0,0,1.0
6971,False,0,0,1.0
25037,False,0,0,1.0
27703,False,0,0,1.0
19525,False,0,0,1.0
15304,False,0,0,1.0
17430,False,0,0,1.0
34112,False,0,0,1.0
15290,False,0,0,1.0
11136,False,0,0,1.0
51259,False,0,0,1.0
11141,False,0,0,1.0
7085,False,0,0,1.0
19908,False,0,0,1.0
1583,False,0,0,1.0
17447,False,0,0,1.0
15373,False,0,0,1.0
30357,False,0,0,1.0
17989,False,0,0,1.0
19552,False,0,0,1.0
17967,False,0,0,1.0
51354,False,0,0,1.0
19428,False,0,0,1.0
15209,False,0,0,1.0
19991,False,0,0,1.0
5728,False,0,0,1.0
7188,False,0,0,1.0
51323,False,0,0,1.0
34068,False,0,0,1.0
16355,False,0,0,1.0
6603,False,0,0,1.0
50966,False,0,0,1.0
6797,False,0,0,1.0
25368,False,0,0,1.0
27992,False,0,0,1.0
18237,False,0,0,1.0
16322,False,0,0,1.0
27806,False,0,0,0.0
4140,False,0,0,1.0
50431,False,0,0,1.0
27526,False,0,0,1.0
16258,False,0,0,1.0
25386,False,0,0,1.0
6779,False,0,0,1.0
25265,False,0,0,1.0
50446,False,0,0,1.0
30684,False,0,0,1.0
34522,False,0,0,1.0
17000,False,0,0,1.0
5262,False,0,0,1.0
15734,False,0,0,1.0
11492,False,0,0,1.0
15743,False,0,0,1.0
17077,False,0,0,1.0
19162,False,0,0,1.0
34555,False,0,0,1.0
51713,False,0,0,1.0
5318,False,0,0,1.0
34802,False,0,0,1.0
51687,False,0,0,1.0
10263,False,0,0,1.0
6233,False,0,0,1.0
50098,False,0,0,1.0
18670,False,0,0,1.0
18607,False,0,0,1.0
16712,False,0,0,1.0
6244,False,0,0,1.0
25758,False,0,0,1.0
18793,False,0,0,1.0
16686,False,0,0,1.0
10214,False,0,0,1.0
16668,False,0,0,1.0
50195,False,0,0,1.0
27082,False,0,0,1.0
50001,False,0,0,1.0
4850,False,0,0,1.0
25622,False,0,0,1.0
27161,False,0,0,1.0
4827,False,0,0,1.0
10319,False,0,0,1.0
6349,False,0,0,1.0
51780,False,0,0,1.0
26697,False,0,0,1.0
19168,False,0,0,1.0
26703,False,0,0,1.0
26774,False,0,0,1.0
34528,False,0,0,1.0
11498,False,0,0,1.0
51719,False,0,0,1.0
5286,False,0,0,0.0
34452,False,0,0,1.0
15644,False,0,0,1.0
7426,False,0,0,1.0
17170,False,0,0,1.0
5312,False,0,0,1.0
19065,False,0,0,1.0
30660,False,0,0,1.0
30617,False,0,0,1.0
19012,False,0,0,1.0
5365,False,0,0,1.0
15633,False,0,0,1.0
11595,False,0,0,1.0
26679,False,0,0,1.0
30783,False,0,0,1.0
34425,False,0,0,1.0
19186,False,0,0,1.0
11401,False,0,0,1.0
16718,False,0,0,1.0
25752,False,0,0,1.0
18799,False,0,0,1.0
27066,False,0,0,1.0
4920,False,0,0,1.0
50106,False,0,0,1.0
10269,False,0,0,1.0
4957,False,0,0,1.0
27185,False,0,0,1.0
18694,False,0,0,1.0
16781,False,0,0,1.0
10313,False,0,0,1.0
18700,False,0,0,1.0
16615,False,0,0,1.0
6343,False,0,0,1.0
10287,False,0,0,1.0
6334,False,0,0,1.0
16662,False,0,0,1.0
18777,False,0,0,1.0
27088,False,0,0,1.0
25628,False,0,0,1.0
51224,False,0,0,1.0
15379,False,0,0,1.0
19558,False,0,0,1.0
17983,False,0,0,0.0
51253,False,0,0,1.0
17540,False,0,0,1.0
15274,False,0,0,1.0
7016,False,0,0,0.0
7182,False,0,0,1.0
34015,False,0,0,1.0
15397,False,0,0,1.0
11031,False,0,0,1.0
19422,False,0,0,1.0
34181,False,0,0,1.0
15203,False,0,0,1.0
7061,False,0,0,1.0
5755,False,0,0,1.0
25362,False,0,0,1.0
27998,False,0,0,1.0
16328,False,0,0,0.0
6609,False,0,0,1.0
25281,False,0,0,1.0
27421,False,0,0,1.0
50816,False,0,0,1.0
27901,False,0,0,2.0
4047,False,0,0,1.0
27895,False,0,0,1.0
6690,False,0,0,1.0
25218,False,0,0,1.0
16252,False,0,0,1.0
27976,False,0,0,1.0
4030,False,0,0,1.0
50861,False,0,0,1.0
50391,False,0,0,1.0
18579,False,0,0,1.0
27286,False,0,0,1.0
50205,False,0,0,1.0
25426,False,0,0,1.0
16841,False,0,0,1.0
27365,False,0,0,1.0
25451,False,0,0,1.0
18954,False,0,0,1.0
4679,False,0,0,1.0
10089,False,0,0,1.0
50308,False,0,0,1.0
4697,False,0,0,1.0
10067,False,0,0,1.0
16561,False,0,0,1.0
25971,False,0,0,1.0
18474,False,0,0,1.0
18403,False,0,0,1.0
16516,False,0,0,1.0
27268,False,0,0,1.0
10010,False,0,0,1.0
25892,False,0,0,1.0
16482,False,0,0,1.0
30419,False,0,0,1.0
15867,False,0,0,1.0
15810,False,0,0,1.0
26594,False,0,0,1.0
34726,False,0,0,1.0
17390,False,0,0,1.0
36186,False,0,0,1.0
19311,False,0,0,1.0
15530,False,0,0,1.0
5066,False,0,0,1.0
17204,False,0,0,1.0
26920,False,0,0,1.0
5011,False,0,0,1.0
17273,False,0,0,1.0
26957,False,0,0,1.0
15547,False,0,0,1.0
51840,False,0,0,1.0
19366,False,0,0,1.0
15889,False,0,0,1.0
5185,False,0,0,1.0
30939,False,0,0,1.0
34751,False,0,0,1.0
6950,False,0,0,1.0
25016,False,0,0,1.0
25182,False,0,0,1.0
4249,False,0,0,1.0
6927,False,0,0,1.0
25061,False,0,0,1.0
27755,False,0,0,1.0
50642,False,0,0,1.0
6407,False,0,0,1.0
4333,False,0,0,1.0
18044,False,0,0,1.0
6593,False,0,0,1.0
50738,False,0,0,1.0
968,False,0,0,1.0
4344,False,0,0,1.0
16126,False,0,0,1.0
5901,False,0,0,1.0
26047,False,0,0,1.0
15199,False,0,0,1.0
5895,False,0,0,1.0
30029,False,0,0,1.0
17739,False,0,0,1.0
7218,False,0,0,1.0
11248,False,0,0,1.0
5976,False,0,0,1.0
26030,False,0,0,1.0
5998,False,0,0,1.0
34282,False,0,0,1.0
30124,False,0,0,1.0
19721,False,0,0,1.0
5456,False,0,0,1.0
17634,False,0,0,1.0
7362,False,0,0,1.0
15100,False,0,0,1.0
11332,False,0,0,1.0
15094,False,0,0,1.0
28028,False,0,0,1.0
7281,False,0,0,1.0
11345,False,0,0,1.0
34361,False,0,0,1.0
7315,False,0,0,1.0
15177,False,0,0,1.0
17643,False,0,0,1.0
30153,False,0,0,1.0
18134,False,0,0,1.0
16021,False,0,0,1.0
6577,False,0,0,1.0
435,False,0,0,1.0
6494,False,0,0,1.0
6500,False,0,0,1.0
25188,False,0,0,1.0
25166,False,0,0,1.0
50745,False,0,0,1.0
18039,False,0,0,1.0
4339,False,0,0,1.0
25085,False,0,0,1.0
50732,False,0,0,1.0
6599,False,0,0,1.0
27625,False,0,0,1.0
915,False,0,0,1.0
25111,False,0,0,1.0
15070,False,0,0,1.0
19651,False,0,0,1.0
11242,False,0,0,1.0
7386,False,0,0,1.0
34211,False,0,0,1.0
11235,False,0,0,1.0
15193,False,0,0,1.0
34385,False,0,0,1.0
30023,False,0,0,1.0
19626,False,0,0,1.0
15007,False,0,0,1.0
51020,False,0,0,1.0
28022,False,0,0,1.0
5871,False,0,0,1.0
30159,False,0,0,1.0
34288,False,0,0,1.0
11338,False,0,0,1.0
28055,False,0,0,1.0
51057,False,0,0,1.0
18490,False,0,0,1.0
25995,False,0,0,1.0
16585,False,0,0,1.0
18504,False,0,0,1.0
10083,False,0,0,1.0
6147,False,0,0,1.0
25801,False,0,0,1.0
16411,False,0,0,1.0
4604,False,0,0,1.0
16466,False,0,0,1.0
6130,False,0,0,1.0
4790,False,0,0,1.0
10160,False,0,0,1.0
18929,False,0,0,1.0
16946,False,0,0,1.0
27262,False,0,0,1.0
25556,False,0,0,1.0
18853,False,0,0,1.0
18824,False,0,0,1.0
50302,False,0,0,1.0
25521,False,0,0,1.0
16931,False,0,0,1.0
27215,False,0,0,1.0
4709,False,0,0,0.0
27381,False,0,0,1.0
